size_kb,k_datos,m_paridad,object_id,tiempo_encoding_s,tiempo_decoding_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_frag_s,tiempo_io_read_frag_s
500,4,2,23,0.000555,0.000020,0.000170,0.000045,0.000320,0.000106
500,4,2,24,0.000547,0.000020,0.000176,0.000045,0.000319,0.000114
500,4,2,25,0.000552,0.000020,0.000171,0.000045,0.000320,0.000106
500,4,2,26,0.000548,0.000020,0.000176,0.000046,0.000326,0.000111
500,4,2,27,0.000555,0.000020,0.000171,0.000045,0.000320,0.000108
500,4,2,28,0.000547,0.000020,0.000176,0.000047,0.000331,0.000107
500,4,2,29,0.000556,0.000020,0.000170,0.000046,0.000320,0.000109
500,4,2,30,0.000547,0.000020,0.000171,0.000045,0.000329,0.000108
500,4,2,31,0.000552,0.000020,0.000171,0.000045,0.000319,0.000107
500,8,4,1,0.001068,0.000020,0.000173,0.000047,0.000413,0.000159
500,8,4,2,0.001072,0.000037,0.000175,0.000047,0.000404,0.000169
500,8,4,3,0.001069,0.000037,0.000171,0.000046,0.000408,0.000160
500,8,4,4,0.001072,0.000020,0.000172,0.000046,0.000402,0.000166
500,8,4,5,0.001068,0.000020,0.000171,0.000046,0.000411,0.000160
500,8,4,6,0.001068,0.000020,0.000170,0.000046,0.000402,0.000166
500,8,4,7,0.001067,0.000118,0.000171,0.000046,0.000407,0.000160
500,8,4,8,0.001069,0.000020,0.000173,0.000046,0.000400,0.000167
500,8,4,9,0.001069,0.000020,0.000171,0.000046,0.000412,0.000159
500,8,4,10,0.001068,0.000027,0.000173,0.000047,0.000402,0.000162
500,8,4,11,0.001071,0.000020,0.000174,0.000047,0.000410,0.000163
500,8,4,12,0.001070,0.000020,0.000171,0.000046,0.000402,0.000159
500,8,4,13,0.001149,0.000020,0.000171,0.000047,0.001336,0.000162
500,8,4,14,0.001069,0.000020,0.000178,0.000046,0.000402,0.000159
500,8,4,15,0.001066,0.000020,0.000171,0.000046,0.000407,0.000160
500,8,4,16,0.001069,0.000020,0.000176,0.000046,0.000399,0.000160
500,8,4,17,0.001067,0.000020,0.000172,0.000045,0.000408,0.000160
500,8,4,18,0.001080,0.000020,0.000204,0.000046,0.000402,0.000162
500,8,4,19,0.001087,0.000020,0.000171,0.000045,0.000425,0.000159
500,8,4,20,0.001082,0.000020,0.000193,0.000047,0.000400,0.000160
500,8,4,21,0.001071,0.000020,0.000172,0.000046,0.000410,0.000160
500,8,4,22,0.001068,0.000020,0.000176,0.000046,0.000399,0.000160
500,8,4,23,0.001066,0.000037,0.000171,0.000046,0.000408,0.000161
500,8,4,24,0.001067,0.000020,0.000177,0.000047,0.000400,0.000159
500,8,4,25,0.001081,0.000020,0.000173,0.000046,0.000410,0.000160
500,8,4,26,0.001069,0.000021,0.000188,0.000046,0.000402,0.000161
500,8,4,27,0.001078,0.000020,0.000172,0.000046,0.000409,0.000160
500,8,4,28,0.001070,0.000020,0.000178,0.000047,0.000399,0.000159
500,8,4,29,0.001066,0.000020,0.000172,0.000046,0.000408,0.000161
500,8,4,30,0.001074,0.000020,0.000171,0.000052,0.000401,0.000160
500,8,4,31,0.001070,0.000020,0.000172,0.000046,0.000399,0.000189
500,10,4,1,0.001074,0.000021,0.000173,0.000047,0.000415,0.000181
500,10,4,2,0.001079,0.000020,0.000171,0.000046,0.000416,0.000174
500,10,4,3,0.001072,0.000020,0.000171,0.000046,0.000422,0.000175
500,10,4,4,0.001073,0.000020,0.000175,0.000047,0.000413,0.000173
500,10,4,5,0.001072,0.000020,0.000173,0.000045,0.000419,0.000173
500,10,4,6,0.001075,0.000020,0.000171,0.000047,0.000417,0.000175
500,10,4,7,0.001073,0.000020,0.000171,0.000046,0.000420,0.000173
500,10,4,8,0.001072,0.000020,0.000172,0.000046,0.000411,0.000180
500,10,4,9,0.001074,0.000020,0.000172,0.000047,0.000413,0.000173
500,10,4,10,0.001072,0.000020,0.000172,0.000045,0.000419,0.000178
500,10,4,11,0.001070,0.000020,0.000176,0.000047,0.000417,0.000176
500,10,4,12,0.001071,0.000020,0.000172,0.000045,0.000425,0.000181
500,10,4,13,0.001073,0.000027,0.000170,0.000046,0.000418,0.000179
500,10,4,14,0.001072,0.000020,0.000172,0.000045,0.000426,0.000184
500,10,4,15,0.001072,0.000020,0.000172,0.000046,0.000418,0.000186
500,10,4,16,0.001075,0.000020,0.000172,0.000054,0.000421,0.000179
500,10,4,17,0.001071,0.000020,0.000174,0.000047,0.000426,0.000182
500,10,4,18,0.001071,0.000020,0.000177,0.000046,0.000420,0.000177
500,10,4,19,0.001070,0.000020,0.000172,0.000046,0.000429,0.000179
500,10,4,20,0.001077,0.000020,0.000172,0.000048,0.000425,0.000193
500,10,4,21,0.001071,0.000020,0.000174,0.000052,0.000419,0.000177
500,10,4,22,0.001071,0.000020,0.000171,0.000047,0.000423,0.000175
500,10,4,23,0.001071,0.000020,0.000178,0.000047,0.000413,0.000173
500,10,4,24,0.001072,0.000020,0.000172,0.000048,0.000422,0.000175
500,10,4,25,0.001074,0.000021,0.000172,0.000046,0.000414,0.000181
500,10,4,26,0.001071,0.000020,0.000172,0.000046,0.000421,0.000176
500,10,4,27,0.001090,0.000020,0.000177,0.000046,0.000413,0.000183
500,10,4,28,0.001073,0.000020,0.000178,0.000047,0.000415,0.000173
500,10,4,29,0.001070,0.000020,0.000172,0.000047,0.000419,0.000175
500,10,4,30,0.001070,0.000020,0.000179,0.000045,0.000415,0.000173
500,10,4,31,0.001070,0.000020,0.000173,0.000047,0.000419,0.000175
1000,4,2,1,0.001280,0.000038,0.000329,0.000452,0.000693,0.000407
1000,4,2,2,0.001090,0.000421,0.000353,0.000081,0.000652,0.000187
1000,4,2,3,0.001087,0.000037,0.000343,0.000098,0.000573,0.000164
1000,4,2,4,0.001088,0.000039,0.000331,0.000079,0.000644,0.000188
1000,4,2,5,0.001083,0.000037,0.000338,0.000085,0.000564,0.000159
1000,4,2,6,0.001082,0.000037,0.000323,0.000077,0.000646,0.000181
1000,4,2,7,0.001084,0.000037,0.000341,0.000084,0.000556,0.000157
1000,4,2,8,0.001083,0.000036,0.000322,0.000078,0.000648,0.000181
1000,4,2,9,0.001084,0.000417,0.000323,0.000333,0.000601,0.000166
1000,4,2,10,0.001081,0.000037,0.000324,0.000077,0.000562,0.000159
1000,4,2,11,0.001082,0.000040,0.000326,0.000078,0.000594,0.000164
1000,4,2,12,0.001082,0.000037,0.000323,0.000076,0.000555,0.000157
1000,4,2,13,0.001082,0.000037,0.000323,0.000076,0.000588,0.000162
1000,4,2,14,0.001080,0.000232,0.000329,0.000078,0.000556,0.000158
1000,4,2,15,0.001088,0.000037,0.000323,0.000076,0.000583,0.000163
1000,4,2,16,0.001081,0.000037,0.000323,0.000079,0.000560,0.000159
1000,4,2,17,0.001083,0.000037,0.000329,0.000339,0.000564,0.000159
1000,4,2,18,0.001084,0.000037,0.000322,0.000084,0.000594,0.000168
1000,4,2,19,0.001080,0.000037,0.000324,0.000079,0.000559,0.000157
1000,4,2,20,0.001082,0.000037,0.000330,0.000075,0.000595,0.000175
1000,4,2,21,0.001080,0.000037,0.000324,0.000077,0.000561,0.000156
1000,4,2,22,0.001084,0.000037,0.000325,0.000075,0.000603,0.000168
1000,4,2,23,0.001085,0.000037,0.000329,0.000086,0.000550,0.000158
1000,4,2,24,0.001083,0.000037,0.000322,0.000077,0.000600,0.000168
1000,4,2,25,0.001080,0.000229,0.000333,0.000081,0.000559,0.000160
1000,4,2,26,0.001084,0.000037,0.000326,0.000076,0.000604,0.000178
1000,4,2,27,0.001354,0.000370,0.000330,0.000214,0.000556,0.000159
1000,4,2,28,0.001086,0.000037,0.000325,0.000076,0.000621,0.000174
1000,4,2,29,0.001084,0.000037,0.000330,0.000082,0.000563,0.000158
1000,4,2,30,0.001081,0.000051,0.000320,0.000082,0.000616,0.000167
1000,4,2,31,0.001353,0.000358,0.000328,0.000210,0.000552,0.000160
1000,8,4,1,0.002116,0.000410,0.000326,0.000109,0.000726,0.000246
1000,8,4,2,0.002129,0.000037,0.000342,0.000084,0.000658,0.000218
1000,8,4,3,0.002118,0.000037,0.000335,0.000078,0.000728,0.000234
1000,8,4,4,0.002119,0.000038,0.000336,0.000084,0.000645,0.000214
1000,8,4,5,0.002113,0.000038,0.000321,0.000076,0.000722,0.000244
1000,8,4,6,0.002121,0.000037,0.000341,0.000084,0.000647,0.000221
1000,8,4,7,0.002137,0.000152,0.000329,0.000078,0.000735,0.000235
1000,8,4,8,0.002110,0.000038,0.000332,0.000079,0.000673,0.000216
1000,8,4,9,0.002110,0.000233,0.000324,0.000079,0.000656,0.000213
1000,8,4,10,0.002112,0.000037,0.000322,0.000084,0.000665,0.000222
1000,8,4,11,0.002108,0.000037,0.000328,0.000079,0.000650,0.000223
1000,8,4,12,0.002112,0.000037,0.000352,0.000079,0.000670,0.000227
1000,8,4,13,0.002111,0.000037,0.000325,0.000077,0.000651,0.000213
1000,8,4,14,0.002107,0.000037,0.000331,0.000078,0.000671,0.000219
1000,8,4,15,0.002107,0.000037,0.000328,0.000080,0.000665,0.000217
1000,8,4,16,0.002115,0.000037,0.000347,0.000080,0.000676,0.000221
1000,8,4,17,0.002107,0.000037,0.000318,0.000076,0.000658,0.000215
1000,8,4,18,0.002108,0.000037,0.000322,0.000076,0.000670,0.000223
1000,8,4,19,0.002112,0.000037,0.000325,0.000077,0.000659,0.000216
1000,8,4,20,0.002109,0.000037,0.000322,0.000077,0.000677,0.000217
1000,8,4,21,0.002108,0.000037,0.000324,0.000076,0.000659,0.000219
1000,8,4,22,0.002108,0.000037,0.000322,0.000077,0.000675,0.000220
1000,8,4,23,0.002111,0.000037,0.000322,0.000078,0.000660,0.000217
1000,8,4,24,0.002107,0.000037,0.000320,0.000076,0.000671,0.000216
1000,8,4,25,0.002263,0.000351,0.000323,0.000199,0.000648,0.000222
1000,8,4,26,0.002107,0.000037,0.000322,0.000077,0.000687,0.000225
1000,8,4,27,0.002110,0.000037,0.000325,0.000077,0.000692,0.000225
1000,8,4,28,0.002108,0.000037,0.000326,0.000079,0.000685,0.000222
1000,8,4,29,0.002108,0.000038,0.000326,0.000077,0.000694,0.000227
1000,8,4,30,0.002110,0.000037,0.000322,0.000079,0.000688,0.000224
1000,8,4,31,0.002111,0.000043,0.000325,0.000077,0.000689,0.000224
1000,10,4,1,0.002118,0.000179,0.000331,0.000080,0.000674,0.000264
1000,10,4,2,0.002115,0.000038,0.000330,0.000080,0.000680,0.000268
1000,10,4,3,0.002113,0.000038,0.000328,0.000087,0.000664,0.000274
1000,10,4,4,0.002112,0.000037,0.000332,0.000344,0.000670,0.000257
1000,10,4,5,0.002112,0.000226,0.000328,0.000079,0.000660,0.000263
1000,10,4,6,0.002112,0.000038,0.000332,0.000079,0.000653,0.000268
1000,10,4,7,0.002113,0.000037,0.000330,0.000078,0.000660,0.000253
1000,10,4,8,0.002112,0.000037,0.000323,0.000082,0.000660,0.000259
1000,10,4,9,0.002110,0.000038,0.000349,0.000080,0.000657,0.000251
1000,10,4,10,0.002114,0.000037,0.000323,0.000077,0.000652,0.000253
1000,10,4,11,0.002116,0.000211,0.000328,0.000077,0.000647,0.000262
1000,10,4,12,0.002114,0.000038,0.000350,0.000079,0.000658,0.000253
1000,10,4,13,0.002249,0.000299,0.000324,0.000075,0.000639,0.000252
1000,10,4,14,0.002116,0.000037,0.000323,0.000082,0.000644,0.000268
1000,10,4,15,0.002114,0.000346,0.000331,0.000077,0.000670,0.000264
1000,10,4,16,0.002120,0.000038,0.000356,0.000083,0.000652,0.000253
1000,10,4,17,0.002113,0.000309,0.000325,0.000077,0.000677,0.000258
1000,10,4,18,0.002113,0.000368,0.000332,0.000081,0.000630,0.000268
1000,10,4,19,0.002132,0.000037,0.000325,0.000077,0.000675,0.000263
1000,10,4,20,0.002136,0.000038,0.000331,0.000081,0.000635,0.000254
1000,10,4,21,0.002111,0.000037,0.000323,0.000084,0.000660,0.000272
1000,10,4,22,0.002110,0.000037,0.000328,0.000080,0.000630,0.000264
1000,10,4,23,0.002126,0.000037,0.000330,0.000077,0.000674,0.000264
1000,10,4,24,0.002130,0.000038,0.000332,0.000085,0.000675,0.000253
1000,10,4,25,0.002113,0.000037,0.000320,0.000079,0.000669,0.000260
1000,10,4,26,0.002337,0.000366,0.000325,0.000199,0.000642,0.000246
1000,10,4,27,0.002158,0.000037,0.000323,0.000076,0.000671,0.000258
1000,10,4,28,0.002118,0.000044,0.000333,0.000080,0.000628,0.000246
1000,10,4,29,0.002117,0.000037,0.000321,0.000085,0.000666,0.000264
1000,10,4,30,0.002113,0.000037,0.000331,0.000078,0.000640,0.000252
1000,10,4,31,0.002113,0.000037,0.000327,0.000076,0.000675,0.000258
